[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	79
[Rejected]	4968
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-3.78925 	-3.82715 	-4.72420 	-4.35500 	-3.67960 	-2.86435 	-5.22050 	-4.45220 	-3.94830 	-3.50825 	-5.08065 	-4.37490 	-4.10180 	-3.43530 	-3.81830 	-4.05700 	-3.44325 	-1.25755 	-2.97320 	-2.98860 	-2.35355 	-1.23060 	-2.21520 	-2.21480 	-1.39150 	-1.31450 	-0.79315 
-3.71305 	-3.77255 	-4.72485 	-4.36960 	-3.68595 	-2.85280 	-5.26495 	-4.55545 	-3.99505 	-3.45845 	-5.18490 	-4.49685 	-4.13050 	-3.47215 	-3.95950 	-4.20940 	-3.57815 	-1.31060 	-3.12555 	-3.15320 	-2.49220 	-1.29525 	-2.37185 	-2.36495 	-1.49615 	-1.42010 	-0.85745 
-3.63825 	-3.72555 	-4.73375 	-4.39270 	-3.70235 	-2.84075 	-5.31940 	-4.66880 	-4.05225 	-3.40590 	-5.29675 	-4.62510 	-4.16130 	-3.50840 	-4.10575 	-4.36450 	-3.70815 	-1.36825 	-3.27840 	-3.31715 	-2.62715 	-1.35715 	-2.52545 	-2.51210 	-1.60025 	-1.52090 	-0.91610 
-3.56835 	-3.68990 	-4.75355 	-4.42625 	-3.73080 	-2.83030 	-5.38570 	-4.79265 	-4.12115 	-3.35355 	-5.41740 	-4.76105 	-4.19625 	-3.54420 	-4.25745 	-4.52250 	-3.83335 	-1.42940 	-3.43170 	-3.48030 	-2.75780 	-1.41620 	-2.67530 	-2.65560 	-1.70325 	-1.61670 	-0.96875 
-3.50665 	-3.66890 	-4.78670 	-4.47205 	-3.77335 	-2.82385 	-5.46545 	-4.92720 	-4.20325 	-3.30480 	-5.54785 	-4.90550 	-4.23695 	-3.58005 	-4.41480 	-4.68370 	-3.95435 	-1.49260 	-3.58530 	-3.64225 	-2.88395 	-1.47220 	-2.82095 	-2.79490 	-1.80460 	-1.70715 	-1.01510 
-3.45600 	-3.66500 	-4.83525 	-4.53170 	-3.83145 	-2.82390 	-5.55975 	-5.07195 	-4.29955 	-3.26350 	-5.68860 	-5.05880 	-4.28470 	-3.61580 	-4.57805 	-4.84825 	-4.07190 	-1.55625 	-3.73910 	-3.80280 	-3.00560 	-1.52465 	-2.96160 	-2.92935 	-1.90330 	-1.79195 	-1.05485 
-3.41895 	-3.67975 	-4.90020 	-4.60590 	-3.90615 	-2.83230 	-5.66895 	-5.22585 	-4.41070 	-3.23340 	-5.83940 	-5.22005 	-4.34015 	-3.65140 	-4.74675 	-5.01590 	-4.18655 	-1.61885 	-3.89270 	-3.96150 	-3.12255 	-1.57310 	-3.09655 	-3.05825 	-1.99845 	-1.87085 	-1.08755 
-3.39675 	-3.71335 	-4.98205 	-4.69475 	-3.99810 	-2.85060 	-5.79275 	-5.38730 	-4.53615 	-3.21790 	-5.99925 	-5.38725 	-4.40320 	-3.68665 	-4.91985 	-5.18560 	-4.29855 	-1.67910 	-4.04530 	-4.11760 	-3.23470 	-1.61680 	-3.22475 	-3.18050 	-2.08875 	-1.94320 	-1.11275 
-3.39025 	-3.76520 	-5.08025 	-4.79790 	-4.10700 	-2.87985 	-5.92990 	-5.55405 	-4.67490 	-3.21950 	-6.16630 	-5.55730 	-4.47390 	-3.72145 	-5.09575 	-5.35585 	-4.40750 	-1.73640 	-4.19575 	-4.26995 	-3.34155 	-1.65525 	-3.34510 	-3.29520 	-2.17310 	-2.00835 	-1.13020 
-3.39965 	-3.83410 	-5.19410 	-4.91420 	-4.23210 	-2.92050 	-6.07900 	-5.72365 	-4.82520 	-3.23990 	-6.33845 	-5.72670 	-4.55215 	-3.75660 	-5.27235 	-5.52455 	-4.51235 	-1.79065 	-4.34250 	-4.41710 	-3.44260 	-1.68805 	-3.45640 	-3.40120 	-2.25040 	-2.06580 	-1.13975 
-3.42460 	-3.91840 	-5.32220 	-5.04240 	-4.37200 	-2.97290 	-6.23825 	-5.89380 	-4.98545 	-3.27935 	-6.51350 	-5.89205 	-4.63865 	-3.79335 	-5.44750 	-5.68945 	-4.61215 	-1.84255 	-4.48410 	-4.55785 	-3.53760 	-1.71545 	-3.55775 	-3.49795 	-2.32010 	-2.11515 	-1.14150 
-3.46470 	-4.01655 	-5.46340 	-5.18120 	-4.52495 	-3.03705 	-6.40595 	-6.06260 	-5.15375 	-3.33680 	-6.68930 	-6.05050 	-4.73430 	-3.83365 	-5.61915 	-5.84840 	-4.70605 	-1.89345 	-4.61925 	-4.69085 	-3.62640 	-1.73795 	-3.64840 	-3.58500 	-2.38200 	-2.15625 	-1.13575 
-3.51955 	-4.12715 	-5.61660 	-5.32940 	-4.68875 	-3.11245 	-6.58085 	-6.22910 	-5.32865 	-3.41015 	-6.86445 	-6.20040 	-4.84040 	-3.87960 	-5.78575 	-5.99970 	-4.79375 	-1.94510 	-4.74685 	-4.81530 	-3.70925 	-1.75675 	-3.72820 	-3.66240 	-2.43655 	-2.18930 	-1.12320 
-3.58895 	-4.24920 	-5.78090 	-5.48605 	-4.86125 	-3.19865 	-6.76190 	-6.39280 	-5.50840 	-3.49700 	-7.03805 	-6.34120 	-4.95775 	-3.93300 	-5.94615 	-6.14235 	-4.87550 	-1.99955 	-4.86635 	-4.93065 	-3.78655 	-1.77330 	-3.79715 	-3.73045 	-2.48460 	-2.21485 	-1.10465 
-3.67290 	-4.38230 	-5.95560 	-5.65075 	-5.04010 	-3.29495 	-6.94870 	-6.55420 	-5.69125 	-3.59495 	-7.20970 	-6.47340 	-5.08685 	-3.99515 	-6.09980 	-6.27580 	-4.95215 	-2.05840 	-4.97755 	-5.03690 	-3.85885 	-1.78890 	-3.85590 	-3.78980 	-2.52720 	-2.23360 	-1.08145 
-3.77135 	-4.52625 	-6.14020 	-5.82305 	-5.22330 	-3.40060 	-7.14080 	-6.71380 	-5.87550 	-3.70210 	-7.37940 	-6.59830 	-5.22730 	-4.06620 	-6.24660 	-6.40030 	-5.02475 	-2.12255 	-5.08030 	-5.13405 	-3.92670 	-1.80470 	-3.90515 	-3.84090 	-2.56545 	-2.24645 	-1.05495 
-3.88430 	-4.68110 	-6.33405 	-6.00250 	-5.40870 	-3.51450 	-7.33790 	-6.87250 	-6.05915 	-3.81705 	-7.54740 	-6.71745 	-5.37810 	-4.14540 	-6.38650 	-6.51615 	-5.09480 	-2.19155 	-5.17480 	-5.22250 	-3.99040 	-1.82130 	-3.94580 	-3.88440 	-2.60005 	-2.25425 	-1.02660 
-4.01115 	-4.84680 	-6.53610 	-6.18840 	-5.59415 	-3.63545 	-7.53950 	-7.03085 	-6.24025 	-3.93830 	-7.71380 	-6.83270 	-5.53725 	-4.23065 	-6.51955 	-6.62375 	-5.16315 	-2.26365 	-5.26095 	-5.30240 	-4.05015 	-1.83865 	-3.97825 	-3.92055 	-2.63145 	-2.25765 	-0.99790 
-4.15065 	-5.02290 	-6.74490 	-6.37950 	-5.77740 	-3.76165 	-7.74460 	-7.18905 	-6.41650 	-4.06430 	-7.87830 	-6.94535 	-5.70235 	-4.31885 	-6.64545 	-6.72345 	-5.23010 	-2.33575 	-5.33865 	-5.37370 	-4.10535 	-1.85605 	-4.00300 	-3.94925 	-2.65925 	-2.25710 	-0.96985 
-4.30095 	-5.20825 	-6.95830 	-6.57410 	-5.95605 	-3.89100 	-7.95180 	-7.34650 	-6.58570 	-4.19320 	-8.04010 	-7.05625 	-5.87030 	-4.40625 	-6.76360 	-6.81505 	-5.29525 	-2.40430 	-5.40735 	-5.43600 	-4.15490 	-1.87220 	-4.01980 	-3.97015 	-2.68260 	-2.25255 	-0.94290 
-4.45960 	-5.40130 	-7.17415 	-6.76980 	-6.12735 	-4.02105 	-8.15905 	-7.50240 	-6.74540 	-4.32275 	-8.19830 	-7.16590 	-6.03840 	-4.48850 	-6.87310 	-6.89835 	-5.35755 	-2.46585 	-5.46655 	-5.48875 	-4.19770 	-1.88595 	-4.02825 	-3.98260 	-2.70065 	-2.24380 	-0.91735 
-4.62385 	-5.59995 	-7.38975 	-6.96395 	-6.28915 	-4.14920 	-8.36435 	-7.65550 	-6.89335 	-4.45010 	-8.35165 	-7.27415 	-6.20425 	-4.56195 	-6.97320 	-6.97295 	-5.41580 	-2.51830 	-5.51575 	-5.53150 	-4.23265 	-1.89650 	-4.02810 	-3.98635 	-2.71275 	-2.23065 	-0.89345 
-4.79090 	-5.80180 	-7.60260 	-7.15390 	-6.43950 	-4.27340 	-8.56545 	-7.80445 	-7.02795 	-4.57245 	-8.49920 	-7.38055 	-6.36645 	-4.62415 	-7.06310 	-7.03875 	-5.46915 	-2.56065 	-5.55490 	-5.56405 	-4.25910 	-1.90375 	-4.01930 	-3.98155 	-2.71880 	-2.21295 	-0.87150 
-4.95815 	-6.00445 	-7.81055 	-7.33735 	-6.57760 	-4.39205 	-8.76040 	-7.94805 	-7.14855 	-4.68665 	-8.63975 	-7.48435 	-6.52445 	-4.67380 	-7.14250 	-7.09580 	-5.51740 	-2.59365 	-5.58410 	-5.58645 	-4.27715 	-1.90855 	-4.00210 	-3.96855 	-2.71955 	-2.19105 	-0.85185 
-5.12350 	-6.20520 	-8.01165 	-7.51235 	-6.70325 	-4.50435 	-8.94725 	-8.08515 	-7.25510 	-4.79010 	-8.77260 	-7.58485 	-6.67800 	-4.71120 	-7.21115 	-7.14445 	-5.56065 	-2.61880 	-5.60400 	-5.59915 	-4.28745 	-1.91205 	-3.97720 	-3.94830 	-2.71590 	-2.16520 	-0.83505 
-5.28505 	-6.40165 	-8.20420 	-7.67730 	-6.81755 	-4.61005 	-9.12450 	-8.21485 	-7.34895 	-4.88095 	-8.89705 	-7.68070 	-6.82700 	-4.73760 	-7.26925 	-7.18485 	-5.59955 	-2.63830 	-5.61520 	-5.60265 	-4.29090 	-1.91535 	-3.94505 	-3.92155 	-2.70875 	-2.13570 	-0.82110 
-5.44135 	-6.59105 	-8.38680 	-7.83120 	-6.92175 	-4.70945 	-9.29070 	-8.33620 	-7.43180 	-4.95845 	-9.01235 	-7.77055 	-6.97070 	-4.75505 	-7.31675 	-7.21715 	-5.63440 	-2.65430 	-5.61820 	-5.59730 	-4.28825 	-1.91905 	-3.90615 	-3.88875 	-2.69860 	-2.10245 	-0.80960 
-5.59100 	-6.77075 	-8.55810 	-7.97310 	-7.01770 	-4.80290 	-9.44455 	-8.44825 	-7.50595 	-5.02350 	-9.11755 	-7.85275 	-7.10780 	-4.76590 	-7.35375 	-7.24120 	-5.66505 	-2.66870 	-5.61310 	-5.58320 	-4.27975 	-1.92270 	-3.86035 	-3.84970 	-2.68500 	-2.06485 	-0.79925 
-5.73275 	-6.93805 	-8.71685 	-8.10245 	-7.10690 	-4.89050 	-9.58490 	-8.54995 	-7.57335 	-5.07805 	-9.21175 	-7.92560 	-7.23635 	-4.77235 	-7.38010 	-7.25630 	-5.69090 	-2.68265 	-5.59975 	-5.56005 	-4.26525 	-1.92480 	-3.80725 	-3.80380 	-2.66690 	-2.02200 	-0.78815 
-5.86545 	-7.09040 	-8.86185 	-8.21875 	-7.19045 	-4.97200 	-9.71080 	-8.64070 	-7.63515 	-5.12465 	-9.29385 	-7.98760 	-7.35395 	-4.77655 	-7.39545 	-7.26180 	-5.71090 	-2.69660 	-5.57745 	-5.52725 	-4.24405 	-1.92330 	-3.74595 	-3.74995 	-2.64275 	-1.97270 	-0.77385 
-5.98790 	-7.22575 	-8.99215 	-8.32185 	-7.26900 	-5.04700 	-9.82170 	-8.71985 	-7.69180 	-5.16555 	-9.36310 	-8.03810 	-7.45835 	-4.78005 	-7.39970 	-7.25695 	-5.72380 	-2.70995 	-5.54575 	-5.48420 	-4.21515 	-1.91625 	-3.67570 	-3.68705 	-2.61080 	-1.91590 	-0.75405 
-6.09935 	-7.34270 	-9.10745 	-8.41220 	-7.34320 	-5.11490 	-9.91765 	-8.78775 	-7.74325 	-5.20260 	-9.41905 	-8.07710 	-7.54785 	-4.78415 	-7.39295 	-7.24175 	-5.72895 	-2.72140 	-5.50445 	-5.43085 	-4.17800 	-1.90200 	-3.59595 	-3.61420 	-2.56955 	-1.85070 	-0.72670 
-6.19930 	-7.44105 	-9.20795 	-8.49080 	-7.41360 	-5.17550 	-9.99935 	-8.84535 	-7.78915 	-5.23695 	-9.46205 	-8.10590 	-7.62135 	-4.78975 	-7.37605 	-7.21685 	-5.72655 	-2.72910 	-5.45385 	-5.36740 	-4.13265 	-1.87995 	-3.50670 	-3.53125 	-2.51820 	-1.77690 	-0.69050 
-6.28775 	-7.52150 	-9.29470 	-8.55935 	-7.48135 	-5.22880 	-10.06815 	-8.89420 	-7.82970 	-5.26905 	-9.49320 	-8.12650 	-7.67860 	-4.79695 	-7.35035 	-7.18375 	-5.71715 	-2.73105 	-5.39490 	-5.29500 	-4.07970 	-1.85040 	-3.40855 	-3.43860 	-2.45645 	-1.69480 	-0.64460 
-6.36530 	-7.58595 	-9.36935 	-8.61995 	-7.54780 	-5.27535 	-10.12610 	-8.93650 	-7.86520 	-5.29975 	-9.51395 	-8.14180 	-7.72000 	-4.80540 	-7.31750 	-7.14445 	-5.70220 	-2.72530 	-5.32905 	-5.21505 	-4.02035 	-1.81415 	-3.30260 	-3.33700 	-2.38455 	-1.60520 	-0.58885 
-6.43315 	-7.63715 	-9.43385 	-8.67485 	-7.61455 	-5.31610 	-10.17540 	-8.97460 	-7.89670 	-5.32980 	-9.52640 	-8.15480 	-7.74630 	-4.81385 	-7.27970 	-7.10150 	-5.68295 	-2.70985 	-5.25805 	-5.12955 	-3.95620 	-1.77235 	-3.19030 	-3.22800 	-2.30330 	-1.50930 	-0.52375 
-6.49280 	-7.67840 	-9.49050 	-8.72645 	-7.68305 	-5.35225 	-10.21825 	-9.01055 	-7.92555 	-5.36060 	-9.53265 	-8.16835 	-7.75880 	-4.82025 	-7.23900 	-7.05735 	-5.66050 	-2.68265 	-5.18380 	-5.04045 	-3.88885 	-1.72575 	-3.07350 	-3.11305 	-2.21390 	-1.40830 	-0.45000 
-6.54595 	-7.71310 	-9.54135 	-8.77670 	-7.75450 	-5.38520 	-10.25660 	-9.04635 	-7.95315 	-5.39365 	-9.53460 	-8.18505 	-7.75925 	-4.82170 	-7.19700 	-7.01410 	-5.63555 	-2.64185 	-5.10810 	-4.94955 	-3.81970 	-1.67455 	-2.95380 	-2.99390 	-2.11770 	-1.30375 	-0.36885 
-6.59420 	-7.74445 	-9.58815 	-8.82695 	-7.82955 	-5.41610 	-10.29185 	-9.08305 	-7.98090 	-5.43040 	-9.53385 	-8.20640 	-7.74975 	-4.81520 	-7.15530 	-6.97355 	-5.60885 	-2.58625 	-5.03245 	-4.85860 	-3.75000 	-1.61900 	-2.83310 	-2.87215 	-2.01610 	-1.19690 	-0.28165 
-6.63900 	-7.77515 	-9.63185 	-8.87800 	-7.90800 	-5.44600 	-10.32475 	-9.12110 	-8.00955 	-5.47195 	-9.53150 	-8.23345 	-7.73280 	-4.79790 	-7.11490 	-6.93710 	-5.58085 	-2.51595 	-4.95825 	-4.76890 	-3.68080 	-1.55920 	-2.71290 	-2.74965 	-1.91100 	-1.08945 	-0.19035 
-6.68140 	-7.80715 	-9.67320 	-8.92955 	-7.98920 	-5.47535 	-10.35565 	-9.16000 	-8.03925 	-5.51915 	-9.52795 	-8.26615 	-7.71100 	-4.76810 	-7.07645 	-6.90525 	-5.55235 	-2.43285 	-4.88640 	-4.68165 	-3.61290 	-1.49575 	-2.59465 	-2.62795 	-1.80410 	-0.98280 	-0.09700 
-6.72200 	-7.84175 	-9.71215 	-8.98075 	-8.07170 	-5.50455 	-10.38410 	-9.19835 	-8.06980 	-5.57240 	-9.52320 	-8.30345 	-7.68695 	-4.72545 	-7.04005 	-6.87825 	-5.52410 	-2.34045 	-4.81765 	-4.59770 	-3.54715 	-1.42955 	-2.47975 	-2.50880 	-1.69750 	-0.87855 	-0.00400 
-6.76120 	-7.87930 	-9.74835 	-9.03000 	-8.15320 	-5.53400 	-10.40920 	-9.23425 	-8.10040 	-5.63220 	-9.51670 	-8.34355 	-7.66320 	-4.67135 	-7.00560 	-6.85545 	-5.49675 	-2.24375 	-4.75235 	-4.51775 	-3.48435 	-1.36190 	-2.36935 	-2.39360 	-1.59320 	-0.77835 	0.08615 
-6.79930 	-7.91960 	-9.78085 	-9.07550 	-8.23120 	-5.56410 	-10.42990 	-9.26510 	-8.13035 	-5.69865 	-9.50735 	-8.38365 	-7.64200 	-4.60890 	-6.97245 	-6.83600 	-5.47095 	-2.14840 	-4.69070 	-4.44215 	-3.42525 	-1.29430 	-2.26440 	-2.28380 	-1.49310 	-0.68365 	0.17105 
-6.83630 	-7.96170 	-9.80875 	-9.11510 	-8.30305 	-5.59545 	-10.44475 	-9.28845 	-8.15875 	-5.77145 	-9.49390 	-8.42070 	-7.62525 	-4.54260 	-6.93980 	-6.81820 	-5.44700 	-2.06000 	-4.63245 	-4.37110 	-3.37065 	-1.22850 	-2.16560 	-2.18055 	-1.39890 	-0.59585 	0.24865 
-6.87255 	-8.00460 	-9.83105 	-9.14710 	-8.36635 	-5.62905 	-10.45235 	-9.30215 	-8.18485 	-5.84990 	-9.47495 	-8.45160 	-7.61480 	-4.47745 	-6.90680 	-6.80055 	-5.42515 	-1.98360 	-4.57730 	-4.30440 	-3.32135 	-1.16635 	-2.07350 	-2.08485 	-1.31215 	-0.51600 	0.31740 
-6.90850 	-8.04675 	-9.84695 	-9.17030 	-8.41920 	-5.66550 	-10.45185 	-9.30490 	-8.20825 	-5.93300 	-9.44945 	-8.47390 	-7.61200 	-4.41865 	-6.87255 	-6.78155 	-5.40585 	-1.92260 	-4.52490 	-4.24190 	-3.27815 	-1.10975 	-1.98840 	-1.99715 	-1.23390 	-0.44490 	0.37630 
-6.94435 	-8.08660 	-9.85585 	-9.18395 	-8.46040 	-5.70530 	-10.44260 	-9.29630 	-8.22835 	-6.01930 	-9.41670 	-8.48580 	-7.61765 	-4.37070 	-6.83630 	-6.75995 	-5.38975 	-1.87895 	-4.47500 	-4.18335 	-3.24170 	-1.06020 	-1.91025 	-1.91775 	-1.16490 	-0.38265 	0.42485 
-6.98025 	-8.12255 	-9.85750 	-9.18795 	-8.48920 	-5.74840 	-10.42440 	-9.27675 	-8.24480 	-6.10680 	-9.37625 	-8.48685 	-7.63180 	-4.33655 	-6.79745 	-6.73495 	-5.37755 	-1.85240 	-4.42680 	-4.12815 	-3.21210 	-1.01935 	-1.83885 	-1.84630 	-1.10510 	-0.32905 	0.46325 
-7.01595 	-8.15265 	-9.85150 	-9.18235 	-8.50540 	-5.79370 	-10.39735 	-9.24730 	-8.25670 	-6.19295 	-9.32785 	-8.47700 	-7.65305 	-4.31780 	-6.75545 	-6.70580 	-5.36985 	-1.84160 	-4.37975 	-4.07550 	-3.18905 	-0.98800 	-1.77330 	-1.78195 	-1.05435 	-0.28345 	0.49210 
-7.05065 	-8.17505 	-9.83730 	-9.16750 	-8.50900 	-5.83960 	-10.36150 	-9.20925 	-8.26295 	-6.27460 	-9.27135 	-8.45685 	-7.67855 	-4.31435 	-6.70950 	-6.67195 	-5.36675 	-1.84410 	-4.33270 	-4.02415 	-3.17130 	-0.96640 	-1.71260 	-1.72345 	-1.01215 	-0.24480 	0.51210 
-7.08315 	-8.18785 	-9.81435 	-9.14355 	-8.49995 	-5.88395 	-10.31680 	-9.16360 	-8.26195 	-6.34855 	-9.20640 	-8.42670 	-7.70430 	-4.32500 	-6.65865 	-6.63245 	-5.36775 	-1.85735 	-4.28425 	-3.97270 	-3.15690 	-0.95415 	-1.65525 	-1.66915 	-0.97755 	-0.21190 	0.52435 
-7.11160 	-8.18935 	-9.78150 	-9.11060 	-8.47825 	-5.92425 	-10.26295 	-9.11110 	-8.25190 	-6.41215 	-9.13240 	-8.38665 	-7.72525 	-4.34805 	-6.60155 	-6.58635 	-5.37125 	-1.87895 	-4.23270 	-3.91915 	-3.14340 	-0.95020 	-1.59940 	-1.61720 	-0.94935 	-0.18330 	0.52985 
-7.13395 	-8.17795 	-9.73785 	-9.06835 	-8.44380 	-5.95860 	-10.19935 	-9.05170 	-8.23100 	-6.46360 	-9.04855 	-8.33645 	-7.73560 	-4.38140 	-6.53655 	-6.53225 	-5.37495 	-1.90695 	-4.17610 	-3.86155 	-3.12775 	-0.95290 	-1.54335 	-1.56545 	-0.92595 	-0.15755 	0.52965 
-7.14835 	-8.15280 	-9.68220 	-9.01635 	-8.39660 	-5.98545 	-10.12535 	-8.98470 	-8.19730 	-6.50245 	-8.95385 	-8.27510 	-7.72955 	-4.42305 	-6.46205 	-6.46865 	-5.37575 	-1.94000 	-4.11250 	-3.79780 	-3.10710 	-0.96070 	-1.48525 	-1.51220 	-0.90550 	-0.13315 	0.52515 
-7.15270 	-8.11330 	-9.61360 	-8.95400 	-8.33675 	-6.00370 	-10.04010 	-8.90895 	-8.14935 	-6.52925 	-8.84730 	-8.20165 	-7.70200 	-4.47120 	-6.37660 	-6.39425 	-5.37075 	-1.97740 	-4.04035 	-3.72635 	-3.07920 	-0.97185 	-1.42365 	-1.45570 	-0.88620 	-0.10865 	0.51760 
-7.14550 	-8.05960 	-9.53170 	-8.88075 	-8.26430 	-6.01270 	-9.94295 	-8.82320 	-8.08605 	-6.54515 	-8.72835 	-8.11510 	-7.64885 	-4.52375 	-6.27920 	-6.30815 	-5.35710 	-2.01885 	-3.95860 	-3.64605 	-3.04205 	-0.98515 	-1.35760 	-1.39485 	-0.86645 	-0.08320 	0.50820 
-7.12555 	-7.99245 	-9.43615 	-8.79600 	-8.17985 	-6.01180 	-9.83360 	-8.72605 	-8.00705 	-6.55085 	-8.59655 	-8.01475 	-7.56760 	-4.57845 	-6.16935 	-6.20985 	-5.33275 	-2.06365 	-3.86660 	-3.55625 	-2.99445 	-0.99920 	-1.28665 	-1.32920 	-0.84480 	-0.05630 	0.49785 
-7.09205 	-7.91295 	-9.32730 	-8.69950 	-8.08430 	-6.00020 	-9.71195 	-8.61650 	-7.91260 	-6.54680 	-8.45210 	-7.90040 	-7.45765 	-4.63265 	-6.04690 	-6.09920 	-5.29585 	-2.11035 	-3.76425 	-3.45680 	-2.93565 	-1.01275 	-1.21090 	-1.25880 	-0.82015 	-0.02780 	0.48705 
-7.04445 	-7.82235 	-9.20555 	-8.59125 	-7.97890 	-5.97710 	-9.57785 	-8.49385 	-7.80395 	-6.53200 	-8.29520 	-7.77230 	-7.32020 	-4.68355 	-5.91200 	-5.97640 	-5.24525 	-2.15670 	-3.65165 	-3.34780 	-2.86525 	-1.02430 	-1.13080 	-1.18375 	-0.79160 	0.00230 	0.47615 
-6.98275 	-7.72195 	-9.07120 	-8.47125 	-7.86520 	-5.94105 	-9.43155 	-8.35785 	-7.68285 	-6.50460 	-8.12610 	-7.63095 	-7.15770 	-4.72815 	-5.76505 	-5.84165 	-5.17980 	-2.19985 	-3.52905 	-3.22940 	-2.78305 	-1.03230 	-1.04670 	-1.10450 	-0.75860 	0.03380 	0.46530 
-6.90695 	-7.61280 	-8.92480 	-8.34010 	-7.74470 	-5.89105 	-9.27315 	-8.20860 	-7.55175 	-6.46190 	-7.94515 	-7.47710 	-6.97365 	-4.76420 	-5.60645 	-5.69530 	-5.09885 	-2.23695 	-3.39690 	-3.10200 	-2.68930 	-1.03525 	-0.95915 	-1.02155 	-0.72070 	0.06675 	0.45480 
-6.81760 	-7.49575 	-8.76695 	-8.19845 	-7.61905 	-5.82635 	-9.10300 	-8.04650 	-7.41335 	-6.40120 	-7.75295 	-7.31165 	-6.77190 	-4.78975 	-5.43665 	-5.53765 	-5.00190 	-2.26585 	-3.25565 	-2.96605 	-2.58455 	-1.03195 	-0.86870 	-0.93520 	-0.67760 	0.10140 	0.44520 
-6.71545 	-7.37170 	-8.59830 	-8.04725 	-7.48960 	-5.74705 	-8.92145 	-7.87230 	-7.27020 	-6.32025 	-7.54975 	-7.13540 	-6.55675 	-4.80355 	-5.25625 	-5.36920 	-4.88885 	-2.28525 	-3.10595 	-2.82215 	-2.46950 	-1.02145 	-0.77585 	-0.84610 	-0.62940 	0.13805 	0.43750 
-6.60155 	-7.24110 	-8.41950 	-7.88785 	-7.35740 	-5.65375 	-8.72915 	-7.68705 	-7.12475 	-6.21815 	-7.33625 	-6.94900 	-6.33225 	-4.80485 	-5.06600 	-5.19035 	-4.76015 	-2.29490 	-2.94860 	-2.67095 	-2.34530 	-1.00335 	-0.68080 	-0.75465 	-0.57615 	0.17765 	0.43305 
-6.47700 	-7.10425 	-8.23150 	-7.72155 	-7.22325 	-5.54755 	-8.52680 	-7.49205 	-6.97920 	-6.09545 	-7.11340 	-6.75310 	-6.10240 	-4.79315 	-4.86690 	-5.00195 	-4.61685 	-2.29520 	-2.78440 	-2.51340 	-2.21325 	-0.97730 	-0.58390 	-0.66125 	-0.51810 	0.22090 	0.43295 
-6.34295 	-6.96110 	-8.03520 	-7.54965 	-7.08780 	-5.43010 	-8.31520 	-7.28885 	-6.83525 	-5.95385 	-6.88220 	-6.54890 	-5.87090 	-4.76815 	-4.66015 	-4.80500 	-4.46045 	-2.28665 	-2.61450 	-2.35060 	-2.07480 	-0.94365 	-0.48555 	-0.56665 	-0.45560 	0.26845 	0.43815 
-6.20065 	-6.81175 	-7.83175 	-7.37370 	-6.95100 	-5.30305 	-8.09580 	-7.07955 	-6.69385 	-5.79555 	-6.64440 	-6.33770 	-5.64115 	-4.72960 	-4.44740 	-4.60090 	-4.29320 	-2.26995 	-2.44010 	-2.18405 	-1.93175 	-0.90295 	-0.38620 	-0.47155 	-0.38940 	0.32065 	0.44865 
-6.05175 	-6.65615 	-7.62265 	-7.19525 	-6.81295 	-5.16835 	-7.87015 	-6.86655 	-6.55560 	-5.62300 	-6.40230 	-6.12190 	-5.41640 	-4.67745 	-4.23075 	-4.39185 	-4.11795 	-2.24560 	-2.26305 	-2.01560 	-1.78615 	-0.85625 	-0.28680 	-0.37715 	-0.32065 	0.37685 	0.46375 
-5.89835 	-6.49490 	-7.40975 	-7.01605 	-6.67355 	-5.02815 	-7.64040 	-6.65280 	-6.42055 	-5.43825 	-6.15875 	-5.90465 	-5.19975 	-4.61220 	-4.01280 	-4.18070 	-3.93815 	-2.21405 	-2.08550 	-1.84780 	-1.64100 	-0.80525 	-0.18890 	-0.28530 	-0.25110 	0.43580 	0.48180 
-5.74330 	-6.32905 	-7.19540 	-6.83785 	-6.53255 	-4.88490 	-7.40905 	-6.44130 	-6.28840 	-5.24320 	-5.91700 	-5.68945 	-4.99420 	-4.53505 	-3.79660 	-3.97065 	-3.75755 	-2.17585 	-1.91015 	-1.68345 	-1.49910 	-0.75205 	-0.09440 	-0.19805 	-0.18285 	0.49545 	0.50085 
